term_type	curie	observed_label	current_exact	semantic_exact	match_source	canonical_label	exact_synonyms	obsolete
celltype	CL:0008019	mesenchymal-like GD2-low disseminated tumor cell	0	0	none	mesenchymal cell	mesenchyme cell	0
celltype	CL:0008019	mesenchymal-like cell	0	0	none	mesenchymal cell	mesenchyme cell	0
celltype	CL:0008019	mesenchymal-like perivascular-like cell	0	0	none	mesenchymal cell	mesenchyme cell	0
celltype	CL:0008019	mesenchyme cell	1	1	exact_synonym	mesenchymal cell	mesenchyme cell	0
celltype	CL:0008019	metanephric mesenchyme cell	0	0	none	mesenchymal cell	mesenchyme cell	0
celltype	CL:0008019	proximal mesenchymal cell	0	0	none	mesenchymal cell	mesenchyme cell	0
celltype	CL:0008019	scar-associated mesenchymal cell	0	0	none	mesenchymal cell	mesenchyme cell	0
celltype	CL:0008019	scar-associated mesenchymal cell subpopulation B	0	0	none	mesenchymal cell	mesenchyme cell	0
celltype	CL:0008019	subepithelial mesenchymal cell	0	0	none	mesenchymal cell	mesenchyme cell	0
celltype	CL:0008025	noradrenergic neuron	1	1	canonical	noradrenergic neuron		0
celltype	CL:0008031	cortical interneuron	1	1	canonical	cortical interneuron	cerebral cortex interneuron	0
celltype	CL:0008031	immature cortical interneuron	0	0	none	cortical interneuron	cerebral cortex interneuron	0
celltype	CL:0008031	mature cortical interneuron	0	0	none	cortical interneuron	cerebral cortex interneuron	0
celltype	CL:0008033	decidual perivascular cell	1	1	exact_synonym	decidual pericyte	decidual perivascular cell	0
celltype	CL:0008034	mural cell	1	1	canonical	mural cell		0
celltype	CL:0008034	mural cell cluster C19	0	0	none	mural cell		0
celltype	CL:0008034	mural cell cluster C26	0	0	none	mural cell		0
celltype	CL:0008034	mural cell cluster C34	0	0	none	mural cell		0
celltype	CL:0008034	vascular mural cell	0	0	none	mural cell		0
celltype	CL:0008036	early invasive extravillous trophoblast	0	0	none	extravillous trophoblast	EVT | extravillous cytotrophloblast	0
celltype	CL:0008036	endovascular extravillous trophoblast	0	0	none	extravillous trophoblast	EVT | extravillous cytotrophloblast	0
celltype	CL:0008036	extravillous trophoblast	1	1	canonical	extravillous trophoblast	EVT | extravillous cytotrophloblast	0
celltype	CL:0008036	extravillous trophoblast 2	0	0	none	extravillous trophoblast	EVT | extravillous cytotrophloblast	0
celltype	CL:0008036	interstitial extravillous trophoblast	0	0	none	extravillous trophoblast	EVT | extravillous cytotrophloblast	0
celltype	CL:0008036	late invasive extravillous trophoblast	0	0	none	extravillous trophoblast	EVT | extravillous cytotrophloblast	0
celltype	CL:0009004	retinal cell	1	1	canonical	retinal cell		0
celltype	CL:0009010	cycling transit-amplifying cell	0	0	none	transit amplifying cell	transient amplifying cell | transit amplifying progenitor cell | transit-amplifying cell	0
celltype	CL:0009010	transit amplifying cell	1	1	canonical	transit amplifying cell	transient amplifying cell | transit amplifying progenitor cell | transit-amplifying cell	0
celltype	CL:0009010	transit-amplifying cell	1	1	exact_synonym	transit amplifying cell	transient amplifying cell | transit amplifying progenitor cell | transit-amplifying cell	0
celltype	CL:0009010	transit-amplifying cell 1	0	0	none	transit amplifying cell	transient amplifying cell | transit amplifying progenitor cell | transit-amplifying cell	0
celltype	CL:0009039	colon goblet cell	1	1	canonical	colon goblet cell	goblet cell of colon	0
celltype	CL:0009101	CXCL9+ CXCL10+ fibroblastic reticular cell	0	0	none	fibroblastic reticular cell		0
celltype	CL:0009101	fibroblastic reticular cell	1	1	canonical	fibroblastic reticular cell		0
celltype	CL:0009101	gut-associated lymphoid tissue fibroblastic reticular cell	0	0	none	fibroblastic reticular cell		0
celltype	CL:0009101	lymphoid tissue fibroblastic reticular cell	0	0	none	fibroblastic reticular cell		0
celltype	CL:0009101	subepithelial dome fibroblastic reticular cell	0	0	none	fibroblastic reticular cell		0
celltype	CL:0009105	T cell zone reticular cell	1	1	canonical	T cell zone reticular cell	lymph node T cell domain fibroblastic reticular cell	0
celltype	CL:0009113	T follicular regulatory cell	1	1	canonical	T follicular regulatory cell	follicular regulatory T cell	0
celltype	CL:0010005	atrioventricular bundle cell	1	1	canonical	atrioventricular bundle cell	AV bundle cell	0
celltype	CL:0011003	magnocellular neuron	1	1	exact_synonym	magnocellular neurosecretory cell	magnocellular neuron	0
celltype	CL:0011005	cholecystokinin subtype GABAergic inhibitory interneuron	0	0	none	GABAergic interneuron	GABAergic inhibitory interneuron	0
celltype	CL:0011020	B cell progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	B progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	COL6A6 Progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	MKX Progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	PAX7-positive skeletal muscle progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	Progenitor Cluster 3	0	0	none	neural progenitor cell		0
celltype	CL:0011020	Progenitor Cluster 4	0	0	none	neural progenitor cell		0
celltype	CL:0011020	Progenitor Cluster 7	0	0	none	neural progenitor cell		0
celltype	CL:0011020	Progenitor Cluster 8	0	0	none	neural progenitor cell		0
celltype	CL:0011020	RUNX2 Progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	SCX Progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	SOX5 Progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	T cell progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	T progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	TROP2-intermediate bipotent progenitor population	0	0	none	neural progenitor cell		0
celltype	CL:0011020	TROP2-intermediate progenitor population cluster 7	0	0	none	neural progenitor cell		0
celltype	CL:0011020	alveolar progenitor 1 cell	0	0	none	neural progenitor cell		0
celltype	CL:0011020	alveolar progenitor 2 cell	0	0	none	neural progenitor cell		0
celltype	CL:0011020	apical progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	apical progenitor 1	0	0	none	neural progenitor cell		0
celltype	CL:0011020	astrocyte progenitor and maturing astrocyte	0	0	none	neural progenitor cell		0
celltype	CL:0011020	basal progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	basal progenitor 1	0	0	none	neural progenitor cell		0
celltype	CL:0011020	basal progenitor 2	0	0	none	neural progenitor cell		0
celltype	CL:0011020	basophil progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	cardiac progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	cardiac progenitor of the first heart field	0	0	none	neural progenitor cell		0
celltype	CL:0011020	cardiopharyngeal progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	chondrogenic progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	dividing intermediate progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	dividing neural progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	dorsal progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	earliest thymic progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	early B cell progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	early basophil progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	early progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	early thymic progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	fibro-adipogenic progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	fibroblast and adipogenic progenitor subtype sfC03	0	0	none	neural progenitor cell		0
celltype	CL:0011020	first heart field progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	glandular secretory-progenitor A	0	0	none	neural progenitor cell		0
celltype	CL:0011020	glandular secretory-progenitor B	0	0	none	neural progenitor cell		0
celltype	CL:0011020	glial progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	gliogenic progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	granulocytic progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	hepatic progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	hepatocyte-derived liver progenitor-like cell	0	0	none	neural progenitor cell		0
celltype	CL:0011020	intermediate progenitor	1	0	none	neural progenitor cell		0
celltype	CL:0011020	intermediate progenitor cell	0	0	none	neural progenitor cell		0
celltype	CL:0011020	juxta-cardiac field-like progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	kidney progenitor/nascent nephron cell	0	0	none	neural progenitor cell		0
celltype	CL:0011020	late-stage progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	lateral ganglionic eminence progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	luminal progenitor cluster 10	0	0	none	neural progenitor cell		0
celltype	CL:0011020	luminal progenitor cluster 11	0	0	none	neural progenitor cell		0
celltype	CL:0011020	luminal progenitor cluster 12	0	0	none	neural progenitor cell		0
celltype	CL:0011020	luminal progenitor cluster 2	0	0	none	neural progenitor cell		0
celltype	CL:0011020	luminal progenitor cluster 6	0	0	none	neural progenitor cell		0
celltype	CL:0011020	luminal progenitor cluster 8	0	0	none	neural progenitor cell		0
celltype	CL:0011020	luminal progenitor cluster N0	0	0	none	neural progenitor cell		0
celltype	CL:0011020	luminal progenitor cluster N1	0	0	none	neural progenitor cell		0
celltype	CL:0011020	luminal progenitor cluster N19	0	0	none	neural progenitor cell		0
celltype	CL:0011020	lymphatic progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	lymphoid progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	lymphoid progenitor 1	0	0	none	neural progenitor cell		0
celltype	CL:0011020	lymphoid progenitor 2	0	0	none	neural progenitor cell		0
celltype	CL:0011020	medial ganglionic eminence progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	megakaryocytic progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	mesothelial progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	midbrain floorplate progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	multilymphoid progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	neural progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	neural progenitor-like cell	0	0	none	neural progenitor cell		0
celltype	CL:0011020	neural progenitor-like cell state 1	0	0	none	neural progenitor cell		0
celltype	CL:0011020	neural progenitor-like cell state 2	0	0	none	neural progenitor cell		0
celltype	CL:0011020	neural tube progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	neutrophil progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	non-proliferating midbrain floorplate progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	osteochondral progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	pancreatic islet epsilon progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	peripheral nervous system progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	posterior ventricular zone progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	progenitor	1	0	none	neural progenitor cell		0
celltype	CL:0011020	progenitor population	0	0	none	neural progenitor cell		0
celltype	CL:0011020	progenitor subgroup	0	0	none	neural progenitor cell		0
celltype	CL:0011020	progenitor-exhausted-like T cell	0	0	none	neural progenitor cell		0
celltype	CL:0011020	proliferating midbrain floorplate progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	regional neural progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	rhombic lip progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	rhombic lip subventricular zone progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	striatal progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	stromal progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	tendon progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	thymus-seeding progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	vascular progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	ventral progenitor	0	0	none	neural progenitor cell		0
celltype	CL:0011020	ventral progenitor domain	0	0	none	neural progenitor cell		0
celltype	CL:0011025	CD8+ exhausted T cell	0	0	none	exhausted T cell	Tex cell	0
celltype	CL:0011025	CD8+ proliferating exhausted T cell	0	0	none	exhausted T cell	Tex cell	0
celltype	CL:0011025	CD8T_LAG3 exhausted T cell	0	0	none	exhausted T cell	Tex cell	0
celltype	CL:0011025	exhausted T cell	1	1	canonical	exhausted T cell	Tex cell	0
celltype	CL:0011025	exhausted T cell cluster 8	0	0	none	exhausted T cell	Tex cell	0
celltype	CL:0011025	partially exhausted T cell	0	0	none	exhausted T cell	Tex cell	0
celltype	CL:0011025	terminally exhausted T cell	0	0	none	exhausted T cell	Tex cell	0
celltype	CL:0011026	lineage-committed progenitor stem cell	0	0	none	progenitor cell		0
celltype	CL:0011031	FCN1-positive monocyte-derived dendritic cell	0	0	none	monocyte-derived dendritic cell	MDDC cell	0
celltype	CL:0011031	monocyte-derived dendritic cell	1	1	canonical	monocyte-derived dendritic cell	MDDC cell	0
celltype	CL:0011031	monocyte-derived dendritic cell-like cell	0	0	none	monocyte-derived dendritic cell	MDDC cell	0
celltype	CL:0011031	monocyte-derived dendritic cell-like state	0	0	none	monocyte-derived dendritic cell	MDDC cell	0
celltype	CL:0011115	Leydig and myoid precursor cell	0	0	none	precursor cell		0
celltype	CL:0011115	Sertoli interstitial precursor cell	0	0	none	precursor cell		0
celltype	CL:0011115	Sertoli precursor cell	0	0	none	precursor cell		0
celltype	CL:0011115	cardiac precursor cell	0	0	none	precursor cell		0
celltype	CL:0011115	enteroendocrine precursor cell	0	0	none	precursor cell		0
celltype	CL:0011115	hematopoietic stem and precursor cell	0	0	none	precursor cell		0
celltype	CL:0011115	luminal adaptive secretory precursor cell	0	0	none	precursor cell		0
celltype	CL:0011115	luminal secretory precursor cell	0	0	none	precursor cell		0
celltype	CL:0011115	osteoclast precursor cell	0	0	none	precursor cell		0
celltype	CL:0011115	podocyte precursor cell	0	0	none	precursor cell		0
celltype	CL:0011115	stromal precursor cell	0	0	none	precursor cell		0
celltype	CL:0017004	telocyte	1	1	canonical	telocyte		0
celltype	CL:0019026	periportal hepatocyte	1	1	exact_synonym	periportal region hepatocyte	periportal hepatocyte	0
celltype	CL:0019026	zone 1 periportal hepatocyte	0	0	none	periportal region hepatocyte	periportal hepatocyte	0
celltype	CL:0019031	intestinal goblet cell	1	1	exact_synonym	intestine goblet cell	intestinal goblet cell	0
celltype	CL:0020013	dermal sheath fibroblast	1	1	canonical	dermal sheath fibroblast		0
celltype	CL:0020014	intrinsically photosensitive retinal ganglion cell	1	1	canonical	intrinsically photosensitive retinal ganglion cell		0
celltype	CL:0020014	intrinsically photosensitive retinal ganglion cell hRGC12	0	0	none	intrinsically photosensitive retinal ganglion cell		0
celltype	CL:0020014	intrinsically photosensitive retinal ganglion cell hRGC5	0	0	none	intrinsically photosensitive retinal ganglion cell		0
celltype	CL:0020019	regulatory chondrocyte subcluster C1	0	0	none	regulatory chondrocyte		0
celltype	CL:0020020	homeostatic chondrocyte subcluster C3	0	0	none	homeostatic chondrocyte		0
celltype	CL:0020020	homeostatic chondrocyte subcluster C4	0	0	none	homeostatic chondrocyte		0
celltype	CL:0020022	prehypertrophic chondrocyte	1	1	canonical	prehypertrophic chondrocyte		0
celltype	CL:0020023	effector chondrocyte subcluster C5	0	0	none	effector chondrocyte		0
celltype	CL:0020023	effector chondrocyte subcluster C6	0	0	none	effector chondrocyte		0
celltype	CL:0020030	exhausted CD4 T cell	1	1	exact_synonym	CD4-positive exhausted alpha-beta T cell	CD4+ exhausted T lymphocyte | exhausted CD4 T cell | exhausted CD4-positive T cell	0
celltype	CL:0020030	exhausted CD4-positive T cell	1	1	exact_synonym	CD4-positive exhausted alpha-beta T cell	CD4+ exhausted T lymphocyte | exhausted CD4 T cell | exhausted CD4-positive T cell	0
